CRM Proposal ID,Usage ID,Catalog Item ID,Item name,Category,Section,Bundle Status,Usage sort order,Cost,Price,Optional,Quantity,Notes,Set Up Cost,Usage parent ID,Internal Notes,Margin,Indented Item Name,Import Status
DE0E3242-00EF-4072-8A6B-937F8FC86C10,4383D095-2371-47EB-BF92-AD1CC131EDCC,449CEB76-6A14-4D9D-820E-37628D7E4DA5,HSP WatchDog Support Per SZ/vSZ AP - 3 year,RUCKUS Annual Support,Equipment,Child of bundle,1,21,0,0,67,WH ADDITION 12/2023,0,1EC8BBDB-70AC-4895-B519-892C21B23396,WH ADDITION 12/2023,,    HSP WatchDog Support Per SZ/vSZ AP - 3 year,
DE0E3242-00EF-4072-8A6B-937F8FC86C10,5852ABF7-29E8-41ED-97B7-F56FB5CB2CA0,7256F1EA-C58C-4EA4-B817-43D798F3720D,vSCG AP Cloud Hosting Fee - 3 years,RUCKUS Annual Support,Equipment,Child of bundle,2,4.35,0,0,67,WH ADDITION 12/2023,0,1EC8BBDB-70AC-4895-B519-892C21B23396,WH ADDITION 12/2023 - $0.50 per month per AP fee assessed by HIS to host on our vSCG server,,    vSCG AP Cloud Hosting Fee - 3 years,
DE0E3242-00EF-4072-8A6B-937F8FC86C10,36493642-5C83-4897-9CA3-DDA7A17EC4F0,261E34D2-4374-4220-978F-D713E80C56B0,Labor & Travel Package,Installation,Installation,Bundle,54,41810,60692,0,1,Includes all travel and per diem expenses.,0,,You can use this to create Labor & Travel packages ,,=== PROPOSAL: DE0E3242-00EF-4072-8A6B-937F8FC86C10 ===Labor & Travel Package,
DE0E3242-00EF-4072-8A6B-937F8FC86C10,DCE82DB5-E7C8-4764-AB36-3B824F252966,CB80C62B-8A0F-4F68-ACE9-93D7B80F6302,FUSION Setup Fee,Installation,Installation,Child of bundle,0,35,100,0,12,,0,36493642-5C83-4897-9CA3-DDA7A17EC4F0,,,    FUSION Setup Fee,
DE0E3242-00EF-4072-8A6B-937F8FC86C10,CB654038-A92B-43B3-902E-464CE9B36F1C,0B0AA721-464D-455F-855E-49D881251424,LABOR SUMMARY,Installation,Installation,Child of bundle,1,0,0,0,1,,0,36493642-5C83-4897-9CA3-DDA7A17EC4F0,Wi-Fi Labor: 2 Techs x  9 Days = 144 Hours -------------- FN Labor: 2 Techs x 9 Days = 144 Hours ------------- Cabling Labor: 4 Techs x 7.6 Days = 243 Hours --------------- Fiber Labor: 4 Techs x 0.75 Day = 18 Hours   ----------  TOTAL Labor: 4 Techs x 17.35 Days = 549 Hours,,    LABOR SUMMARY,
DE0E3242-00EF-4072-8A6B-937F8FC86C10,3AA6A937-2AC6-4E4A-B388-D9ECA7D29A9A,59BB3B3D-C6CC-4933-81C3-F62BB20A3017,Wifi Labor,Installation,Installation,Child of bundle,2,40,100,0,144,,0,36493642-5C83-4897-9CA3-DDA7A17EC4F0,2 techs  days ---- 9 days Wi-Fi ------- added 2 days heatmapping for the HIS tech,,    Wifi Labor,
DE0E3242-00EF-4072-8A6B-937F8FC86C10,5FA4430B-5F34-4C11-8C19-4B69001066C1,54747969-7115-4990-9D81-D0AE69D05012,Field Nation WiFi Installation,Installation,Installation,Child of bundle,3,65,100,0,144,,0,36493642-5C83-4897-9CA3-DDA7A17EC4F0,2 tech 9 days,,    Field Nation WiFi Installation,
DE0E3242-00EF-4072-8A6B-937F8FC86C10,C711CEAF-183C-4C69-A150-87481261AF6E,9F62B58E-CED0-4577-9435-97FC18528923,Cat6 Cable Run - Drop ceiling,Installation,Installation,Child of bundle,4,75,130,0,162,,0,36493642-5C83-4897-9CA3-DDA7A17EC4F0,4 techs 7.6 days - 1.5 hrs per cable run,,    Cat6 Cable Run - Drop ceiling,
DE0E3242-00EF-4072-8A6B-937F8FC86C10,59BA21B1-CBC3-4F8F-A27F-FD4B9983DE14,22813516-FA0C-4D9E-9D43-F820DB381E10,Fiber Labor ,Installation,Installation,Child of bundle,5,50,150,0,18,,0,36493642-5C83-4897-9CA3-DDA7A17EC4F0,4 techs 0.75 day,,    Fiber Labor ,
DE0E3242-00EF-4072-8A6B-937F8FC86C10,B9CDCEE4-0FD5-4D06-8B70-9EDCD5282F0D,AB5D2D86-3BE9-41BA-847C-402F9BD9704E,Airfare Costs,Travel,Installation,Child of bundle,6,650,750,0,2,,0,36493642-5C83-4897-9CA3-DDA7A17EC4F0,,,    Airfare Costs,
DE0E3242-00EF-4072-8A6B-937F8FC86C10,5E2BA6D7-E585-452F-A4F6-361929FD4F6C,7DB37957-53D3-4840-A0D5-71F2F2C68593,Food Costs,Travel,Installation,Child of bundle,7,75,90,0,40,,0,36493642-5C83-4897-9CA3-DDA7A17EC4F0,HIS tech only - NY price ,,    Food Costs,
DE0E3242-00EF-4072-8A6B-937F8FC86C10,BA81CB4E-29E8-4673-AA9F-46A4E2B96B5B,1BC0B0B5-B7E5-4A2B-877F-7ACCF74A2B09,Ground Transportation Costs,Travel,Installation,Child of bundle,8,230,276,0,2,,0,36493642-5C83-4897-9CA3-DDA7A17EC4F0,"HIS tech only - Cabs, trains, parking, etc",,    Ground Transportation Costs,
DE0E3242-00EF-4072-8A6B-937F8FC86C10,51B15DA7-DEBE-4CFE-9B15-CAC5021CE75C,4BD29F12-B1D4-467F-A853-F15CA6E3D154,Travel Time per Hour,Travel,Installation,Child of bundle,9,30,40,0,32,,0,36493642-5C83-4897-9CA3-DDA7A17EC4F0,HIS tech only ,,    Travel Time per Hour,
DE0E3242-00EF-4072-8A6B-937F8FC86C10,57F6B447-B223-4B7E-9BEF-0E6AD17CB2E4,59BB3B3D-C6CC-4933-81C3-F62BB20A3017,Wifi Labor,Installation,Installation,Child of bundle,10,3050,0,0,1,WH ADDITION 12/2023,0,36493642-5C83-4897-9CA3-DDA7A17EC4F0,3 techs - WH ADDITION 12/2023,,    Wifi Labor,
DE0E3242-00EF-4072-8A6B-937F8FC86C10,D4DE0B5D-E002-434E-A6B6-FCFA78ED2117,AB5D2D86-3BE9-41BA-847C-402F9BD9704E,Airfare Costs,Travel,Installation,Child of bundle,11,1500,0,0,1,WH ADDITION 12/2023,0,36493642-5C83-4897-9CA3-DDA7A17EC4F0,3 techs - WH ADDITION 12/2023,,    Airfare Costs,
DE0E3242-00EF-4072-8A6B-937F8FC86C10,ECE6A477-AC0E-40EC-AD0E-66842B4DEBEE,7DB37957-53D3-4840-A0D5-71F2F2C68593,Food Costs,Travel,Installation,Child of bundle,12,2700,0,0,1,WH ADDITION 12/2023,0,36493642-5C83-4897-9CA3-DDA7A17EC4F0,3 techs - WH ADDITION 12/2023,,    Food Costs,
DE0E3242-00EF-4072-8A6B-937F8FC86C10,1C208D70-5BE8-4304-B55F-28B6B8304181,1BC0B0B5-B7E5-4A2B-877F-7ACCF74A2B09,Ground Transportation Costs,Travel,Installation,Child of bundle,13,250,0,0,1,WH ADDITION 12/2023,0,36493642-5C83-4897-9CA3-DDA7A17EC4F0,WH ADDITION 12/2023,,    Ground Transportation Costs,
DE0E3242-00EF-4072-8A6B-937F8FC86C10,540371A6-4CDC-448C-89B2-3CEFEF3EE8A8,79F696BF-415A-4A89-9743-0F008181D20B,"Guest Services - 24x7 Phone Support & Remote Equipment Monitoring, Portal Page, OSS backend software, terms & conditions and reports and Onsite Maintenance ",Monthly Services,Support,Not Bundle Item,69,1.95,1820,0,1,933 Rooms includes WestHouse ,0,,1.95/room includes onsite,,"=== PROPOSAL: DE0E3242-00EF-4072-8A6B-937F8FC86C10 ===Guest Services - 24x7 Phone Support & Remote Equipment Monitoring, Portal Page, OSS backend software, terms & conditions and reports and Onsite Maintenance ",
DEC4D748-CA28-44A3-9D06-9FE186099E93,9ACD0716-211E-4A95-B655-CDBDE96D0F0F,A3A73478-77E5-490E-9D29-742C7A45E48A,Professional Services,Installation,Installation,Not Bundle Item,0,45,150,0,1,Cendyn Configuration,0,,1 hour,,=== PROPOSAL: DEC4D748-CA28-44A3-9D06-9FE186099E93 ===Professional Services,
E0DD4F2C-5611-45CB-91E2-FA024D0E8641,47A2C43C-805F-466A-9B40-CD05C618A0FE,479D7F3F-5E3E-4D6D-9326-A924CC23C815,Ruckus ZoneDirector 3000 - 25 WAP License Upgrade with HSP Support,"RUCKUS Software, Licenses & Services 6",Equipment,Not Bundle Item,0,1050,1365,0,1,(Includes 1 year of Annual Support),0,,,30,=== PROPOSAL: E0DD4F2C-5611-45CB-91E2-FA024D0E8641 ===Ruckus ZoneDirector 3000 - 25 WAP License Upgrade with HSP Support,
E0DD4F2C-5611-45CB-91E2-FA024D0E8641,4DB3E631-B7C7-43A3-B408-AB6D49537C6F,72B6B430-847F-492F-A6AD-06295B548853,Ruckus ZoneDirector 3000 - 100 WAP License Upgrade with HSP Support,"RUCKUS Software, Licenses & Services 6",Equipment,Not Bundle Item,1,3500,4550,0,1,(Includes 1 year of Annual Support),0,,,30,=== PROPOSAL: E0DD4F2C-5611-45CB-91E2-FA024D0E8641 ===Ruckus ZoneDirector 3000 - 100 WAP License Upgrade with HSP Support,
E0DD4F2C-5611-45CB-91E2-FA024D0E8641,B15080D1-4BAA-420C-BD68-7B0C44A06ECA,F6FD3D81-6D00-447D-9549-DE12C05703D7,Ruckus H500 802.11AC 2x2:2 Dual-Band Wired Wall Switch,RUCKUS Access Points,Equipment,Not Bundle Item,2,164.25,213.53,0,118,(Limited Lifetime Warranty included),0,,AVAILABLE FEB 2015. Power adapter not included. Not compatible with ZD 1000 series. ,30,=== PROPOSAL: E0DD4F2C-5611-45CB-91E2-FA024D0E8641 ===Ruckus H500 802.11AC 2x2:2 Dual-Band Wired Wall Switch,
E0DD4F2C-5611-45CB-91E2-FA024D0E8641,02A554D6-4EEA-41B4-95B4-698E4814C81C,08137368-7B98-4340-B760-97679A85D84D,Ruckus T300 802.11ac Omni Outdoor Dual-Band WAP,RUCKUS Access Points,Equipment,Not Bundle Item,3,582.75,757.58,0,1,(1 year warranty),0,,Does not include PoE injector,30,=== PROPOSAL: E0DD4F2C-5611-45CB-91E2-FA024D0E8641 ===Ruckus T300 802.11ac Omni Outdoor Dual-Band WAP,
E0DD4F2C-5611-45CB-91E2-FA024D0E8641,7AB5DD13-7770-4B57-A2B5-55281D87900D,030927EA-2165-4E7C-91A1-EFA90B790D56,Mounting Bracket for H500,RUCKUS Accessories,Equipment,Not Bundle Item,4,7.8,10.14,0,30,,0,,,30,=== PROPOSAL: E0DD4F2C-5611-45CB-91E2-FA024D0E8641 ===Mounting Bracket for H500,
E0DD4F2C-5611-45CB-91E2-FA024D0E8641,100DCE4F-868F-4335-9931-1B3C4DC035A7,2CFA1436-E991-4A27-BAE5-CB7330A51FA9,HP Aruba ProCurve Switch 2920-24G-PoE+: 20-port 100/1000 (20 PoE ports),HPE Aruba 3,Equipment,Not Bundle Item,5,1185,1540.5,0,1,,0,,Approved Marriott core switch for under 100 rooms,30,=== PROPOSAL: E0DD4F2C-5611-45CB-91E2-FA024D0E8641 ===HP Aruba ProCurve Switch 2920-24G-PoE+: 20-port 100/1000 (20 PoE ports),
E0DD4F2C-5611-45CB-91E2-FA024D0E8641,61A7B89E-ABB0-4640-88A8-5553E4A53929,CADE123B-5DA5-4592-868E-B7273E458C4D,xx - HP Aruba ProCurve Switch 2530-48G-PoE,HPE Aruba 3,Equipment,Not Bundle Item,6,1425,1852.5,0,1,,0,,,30,=== PROPOSAL: E0DD4F2C-5611-45CB-91E2-FA024D0E8641 ===xx - HP Aruba ProCurve Switch 2530-48G-PoE,
E0DD4F2C-5611-45CB-91E2-FA024D0E8641,0166FAFD-7880-4ADB-AF2C-FDE8C046B97E,0514271A-ED5A-4499-B594-5B30DEBD748C,HP Aruba ProCurve Switch 2530-24G-PoE,HPE Aruba,Equipment,Not Bundle Item,7,785,1020.5,0,10,,0,,,30,=== PROPOSAL: E0DD4F2C-5611-45CB-91E2-FA024D0E8641 ===HP Aruba ProCurve Switch 2530-24G-PoE,
E0DD4F2C-5611-45CB-91E2-FA024D0E8641,DA5DC9D2-9395-4BF9-B4E3-E8B5BB740556,14F236C4-797C-429F-9EA7-933BF497F787,HP Aruba ProCurve Switch 2530-8G-PoE,HPE Aruba 3,Equipment,Not Bundle Item,8,375,487.5,0,1,,0,,,30,=== PROPOSAL: E0DD4F2C-5611-45CB-91E2-FA024D0E8641 ===HP Aruba ProCurve Switch 2530-8G-PoE,
E0DD4F2C-5611-45CB-91E2-FA024D0E8641,1D01BD8E-1A39-46C3-81A7-8FE24463ED5B,56783B1D-3F50-4412-B238-524F7E41B8BE,HP Aruba GBIC SFP LC Transceiver - Multimode and Singlemode Fiber (Up to 550 Meters) - 1 Gig,HPE Aruba,Equipment,Not Bundle Item,9,180,234,0,6,,0,,,30,=== PROPOSAL: E0DD4F2C-5611-45CB-91E2-FA024D0E8641 ===HP Aruba GBIC SFP LC Transceiver - Multimode and Singlemode Fiber (Up to 550 Meters) - 1 Gig,
E0DD4F2C-5611-45CB-91E2-FA024D0E8641,A8B51F76-0B94-4AA8-B097-E113F42C11C0,BE6E0105-5F68-43C1-898E-D85D4DFBE31C,Cat5e Solid Copper 1000' Cable (blue),Cable,Equipment,Not Bundle Item,10,72,93.6,0,12,,0,,,30,=== PROPOSAL: E0DD4F2C-5611-45CB-91E2-FA024D0E8641 ===Cat5e Solid Copper 1000' Cable (blue),
E0DD4F2C-5611-45CB-91E2-FA024D0E8641,1EE6C6D7-020F-421C-87C5-6ADE719696BE,8DA8DCC3-E493-406C-944A-CE50F46E028A,"Wedge Rack 19"" (2U)",Rack Management,Equipment,Not Bundle Item,11,20.4,26.52,0,4,,0,,,30,"=== PROPOSAL: E0DD4F2C-5611-45CB-91E2-FA024D0E8641 ===Wedge Rack 19"" (2U)",
E0DD4F2C-5611-45CB-91E2-FA024D0E8641,6306B5FA-6C2F-46EA-817F-ABBCEFBA01F2,48C936C1-EA08-4148-A5C9-9A322B050941,"Wedge Rack 19"" (4U)*",Rack Management,Equipment,Not Bundle Item,12,32.2,41.86,0,2,,0,,,30,"=== PROPOSAL: E0DD4F2C-5611-45CB-91E2-FA024D0E8641 ===Wedge Rack 19"" (4U)*",
E0DD4F2C-5611-45CB-91E2-FA024D0E8641,0B055CC1-F2B1-4FF3-8628-244EEA3D18F3,DE3B7218-26E8-4450-8487-6C1301EEDC8D,"Cat5E Patch Panel, 24 Port 1U Black ",PATCH PANELS,Equipment,Not Bundle Item,13,35,45.5,0,2,,0,,,30,"=== PROPOSAL: E0DD4F2C-5611-45CB-91E2-FA024D0E8641 ===Cat5E Patch Panel, 24 Port 1U Black ",
E0DD4F2C-5611-45CB-91E2-FA024D0E8641,19ED2FF1-5224-400F-B5D4-5438EA30C942,377669EA-3663-43D0-8936-B9CB9D991D3C,Blank Single Gang Wall Plate (White),Faceplates/Wallplates,Equipment,Not Bundle Item,14,0.34,0.44,0,30,,0,,,30,=== PROPOSAL: E0DD4F2C-5611-45CB-91E2-FA024D0E8641 ===Blank Single Gang Wall Plate (White),
E0DD4F2C-5611-45CB-91E2-FA024D0E8641,72D87E76-C80D-464A-AB52-E8CD4FB3802C,4122B190-0BBF-40E2-83E9-4C3B28711991,Misc. Equipment,Misc. Equipment,Equipment,Not Bundle Item,15,1000,1300,0,1,,0,,,30,=== PROPOSAL: E0DD4F2C-5611-45CB-91E2-FA024D0E8641 ===Misc. Equipment,
E0DD4F2C-5611-45CB-91E2-FA024D0E8641,50F48CD6-1129-4E9E-BC3B-CB3C850B6EA7,4524AF39-F648-45E7-A846-4D789D79AEA2,Misc Equipment Package,Misc. Equipment,Equipment,Bundle,16,165.3,215.18,0,1,"Cable Management, miscellaneous equipment, patch cables, racks, etc.",0,,Use this to create packages inside your equipment list,30.1754,=== PROPOSAL: E0DD4F2C-5611-45CB-91E2-FA024D0E8641 ===Misc Equipment Package,
E0DD4F2C-5611-45CB-91E2-FA024D0E8641,1475B3B3-04EA-42B5-BA53-C727554CE130,4122B190-0BBF-40E2-83E9-4C3B28711991,Misc. Equipment,Misc. Equipment,Equipment,Child of bundle,0,0.01,0.01,0,1,,0,50F48CD6-1129-4E9E-BC3B-CB3C850B6EA7,,30,    Misc. Equipment,
E0DD4F2C-5611-45CB-91E2-FA024D0E8641,1333CC3D-CC77-4E3B-B7E6-D4C482E7DECA,5FD4D854-0AEB-4F67-A246-D2070591120F,Patch Cable 1' Cat5E RJ45,Ethernet Patch Cables,Equipment,Child of bundle,1,1.02,1.33,0,30,,0,50F48CD6-1129-4E9E-BC3B-CB3C850B6EA7,white,30,    Patch Cable 1' Cat5E RJ45,
E0DD4F2C-5611-45CB-91E2-FA024D0E8641,0FC004DD-132D-4D19-A6B5-2C1E128526E1,5FD4D854-0AEB-4F67-A246-D2070591120F,Patch Cable 1' Cat5E RJ45,Ethernet Patch Cables,Equipment,Child of bundle,2,1.02,1.33,0,10,,0,50F48CD6-1129-4E9E-BC3B-CB3C850B6EA7,red,30,    Patch Cable 1' Cat5E RJ45,
E0DD4F2C-5611-45CB-91E2-FA024D0E8641,B6414BF2-1FBF-433F-BA81-C80F0063B4B9,5FD4D854-0AEB-4F67-A246-D2070591120F,Patch Cable 1' Cat5E RJ45,Ethernet Patch Cables,Equipment,Child of bundle,3,1.02,1.33,0,45,,0,50F48CD6-1129-4E9E-BC3B-CB3C850B6EA7,yellow,30,    Patch Cable 1' Cat5E RJ45,
E0DD4F2C-5611-45CB-91E2-FA024D0E8641,DEC2CBA9-EE28-4B40-8B19-E74FC3B4C06B,8DD4D772-D0E0-4213-980E-380B62E2FD18,Patch Cable 3' Cat5E RJ45,Ethernet Patch Cables,Equipment,Child of bundle,4,1.09,1.42,0,15,,0,50F48CD6-1129-4E9E-BC3B-CB3C850B6EA7,yellow,30,    Patch Cable 3' Cat5E RJ45,
E0DD4F2C-5611-45CB-91E2-FA024D0E8641,DE2EB616-B133-4A18-9B6E-FA335C6F9DDC,8DD4D772-D0E0-4213-980E-380B62E2FD18,Patch Cable 3' Cat5E RJ45,Ethernet Patch Cables,Equipment,Child of bundle,5,1.09,1.42,0,12,,0,50F48CD6-1129-4E9E-BC3B-CB3C850B6EA7,blue,30,    Patch Cable 3' Cat5E RJ45,
E0DD4F2C-5611-45CB-91E2-FA024D0E8641,1088F3C5-B895-4F26-A870-F849291E4EC7,13724C1C-10A3-4D5C-81D1-E807548F0BED,Patch Cable 5' Cat5E RJ45,Ethernet Patch Cables,Equipment,Child of bundle,6,1.38,1.79,0,2,,0,50F48CD6-1129-4E9E-BC3B-CB3C850B6EA7,red,30,    Patch Cable 5' Cat5E RJ45,
E0DD4F2C-5611-45CB-91E2-FA024D0E8641,45B70E96-84A5-4E53-AE18-2AAC934440FC,39608688-FCF7-4BC4-9A49-8706FAC1E8A9,Patch Cable 7' Cat5E RJ45,Ethernet Patch Cables,Equipment,Child of bundle,7,1.81,2.35,0,20,,0,50F48CD6-1129-4E9E-BC3B-CB3C850B6EA7,blue,30,    Patch Cable 7' Cat5E RJ45,
E0DD4F2C-5611-45CB-91E2-FA024D0E8641,1AFEEE03-21A0-466E-B65F-93587D3FFC37,377669EA-3663-43D0-8936-B9CB9D991D3C,Blank Single Gang Wall Plate (White),Faceplates/Wallplates,Equipment,Child of bundle,8,0.34,0.44,0,30,,0,50F48CD6-1129-4E9E-BC3B-CB3C850B6EA7,,30,    Blank Single Gang Wall Plate (White),
E0DD4F2C-5611-45CB-91E2-FA024D0E8641,969C4BCC-9449-4477-B456-944C3D3C83F4,261E34D2-4374-4220-978F-D713E80C56B0,Labor & Travel Package,Installation,Installation,Bundle,26,10020,22170,0,1,includes travel and per diem,0,,You can use this to create Labor & Travel packages ,121.2575,=== PROPOSAL: E0DD4F2C-5611-45CB-91E2-FA024D0E8641 ===Labor & Travel Package,
E0DD4F2C-5611-45CB-91E2-FA024D0E8641,AABE928E-6089-431D-A7FD-4F4DD1031F8E,7DB37957-53D3-4840-A0D5-71F2F2C68593,Food Costs,Travel,Installation,Child of bundle,0,65,65,0,28,,0,969C4BCC-9449-4477-B456-944C3D3C83F4,,0,    Food Costs,
E0DD4F2C-5611-45CB-91E2-FA024D0E8641,42D84F39-7C8C-4F72-B9B9-67E24F36188A,59BB3B3D-C6CC-4933-81C3-F62BB20A3017,Wifi Labor,Installation,Installation,Child of bundle,1,40,100,0,160,,0,969C4BCC-9449-4477-B456-944C3D3C83F4,,150,    Wifi Labor,
E0DD4F2C-5611-45CB-91E2-FA024D0E8641,F9E98890-6D4B-4C76-8C21-48C0795D47B6,A1D7343F-E94E-41E2-A8DD-8D479B7E110F,Gas/Fuel Costs,Travel,Installation,Child of bundle,2,200,350,0,1,,0,969C4BCC-9449-4477-B456-944C3D3C83F4,driving Kia to Key West 2 guys,75,    Gas/Fuel Costs,
E0DD4F2C-5611-45CB-91E2-FA024D0E8641,52581E86-BA8F-454C-B218-D7D764BB4AD6,A7D99EA5-0DC5-4F9E-90D2-46C82E46D9A2,Cabling Labor,Installation,Installation,Child of bundle,3,32,80,0,50,,0,969C4BCC-9449-4477-B456-944C3D3C83F4,,150,    Cabling Labor,
E1526710-132F-4858-A463-2EFEAF0261C6,15BFF5DA-9595-445F-A3C3-934E8249F47F,9A3C24FC-6A2A-4B3E-93FE-B22ABBFFE050,Cat6A Cable Run - Hard cap drywall ceiling,Cable,Equipment,Not Bundle Item,0,105,145,0,59,,0,,"•	11 x CAT6A 1000' indoor riser cable boxes •	5 x 24 ports CAT6A Patch panels - keystone version •	60 x CAT6A keystones ",,=== PROPOSAL: E1526710-132F-4858-A463-2EFEAF0261C6 ===Cat6A Cable Run - Hard cap drywall ceiling,
E1526710-132F-4858-A463-2EFEAF0261C6,2D286274-C4E9-4FAD-97C3-24794E92D68F,7E468658-06E6-4F1D-A005-511216AF5DC6,Plastic Access Panels (8x8),Misc. Equipment,Equipment,Not Bundle Item,1,12,16.8,0,60,,0,,,,=== PROPOSAL: E1526710-132F-4858-A463-2EFEAF0261C6 ===Plastic Access Panels (8x8),
E1526710-132F-4858-A463-2EFEAF0261C6,531965CA-1042-4D40-A299-1EB698668239,706606D0-022C-4C77-819C-E861120F6007,Cat6A 5' Ultra Slim 28 AWG Ethernet Patch Cable W/ Easy Press Boot - RJ45 - Yellow,Ethernet Patch Cables,Equipment,Not Bundle Item,2,3.73,5.23,0,60,,0,,https://www.discount-low-voltage.com/5-foot-Ultra-Slim-yellow-Cat6A-patch-cable,,=== PROPOSAL: E1526710-132F-4858-A463-2EFEAF0261C6 ===Cat6A 5' Ultra Slim 28 AWG Ethernet Patch Cable W/ Easy Press Boot - RJ45 - Yellow,
E1526710-132F-4858-A463-2EFEAF0261C6,0997C2E8-1B4C-46A3-923D-404A2339331B,4122B190-0BBF-40E2-83E9-4C3B28711991,Misc. Equipment,Misc. Equipment,Equipment,Not Bundle Item,3,350,500,0,1,,0,,,,=== PROPOSAL: E1526710-132F-4858-A463-2EFEAF0261C6 ===Misc. Equipment,
E1526710-132F-4858-A463-2EFEAF0261C6,C853ED59-C02A-4532-B01B-1A95CC411EB4,089A20FA-F206-409F-8F6F-53C1D9C89CF7,Cabling Labor & Travel Package,Installation,Installation,Bundle,4,7130,9840,0,1,Includes all travel and per diem expenses.,0,,You can use this to create Labor & Travel packages ,,=== PROPOSAL: E1526710-132F-4858-A463-2EFEAF0261C6 ===Cabling Labor & Travel Package,
E1526710-132F-4858-A463-2EFEAF0261C6,9D21B1E2-0F56-490F-B3E9-20A150A0EAE0,AB5D2D86-3BE9-41BA-847C-402F9BD9704E,Airfare Costs,Travel,Installation,Child of bundle,0,650,750,0,1,,0,C853ED59-C02A-4532-B01B-1A95CC411EB4,,,    Airfare Costs,
E1526710-132F-4858-A463-2EFEAF0261C6,777A3141-4FFF-487D-B3D1-13258AC10ED6,7DB37957-53D3-4840-A0D5-71F2F2C68593,Food Costs,Travel,Installation,Child of bundle,1,75,90,0,9,,0,C853ED59-C02A-4532-B01B-1A95CC411EB4,,,    Food Costs,
E1526710-132F-4858-A463-2EFEAF0261C6,800A1F71-655C-4879-87FE-8CBA4799DABC,4BD29F12-B1D4-467F-A853-F15CA6E3D154,Travel Time per Hour,Travel,Installation,Child of bundle,2,35,45,0,16,,0,C853ED59-C02A-4532-B01B-1A95CC411EB4,,,    Travel Time per Hour,
E1526710-132F-4858-A463-2EFEAF0261C6,7FF82E8A-EA4C-4635-9DCE-5C6AE8F54358,1BC0B0B5-B7E5-4A2B-877F-7ACCF74A2B09,Ground Transportation Costs,Travel,Installation,Child of bundle,3,200,240,0,1,,0,C853ED59-C02A-4532-B01B-1A95CC411EB4,"20% mark up only. Cabs, trains, parking, etc",,    Ground Transportation Costs,
E1526710-132F-4858-A463-2EFEAF0261C6,30F1AAAA-FCA8-4671-B3F0-C0616232D94B,54747969-7115-4990-9D81-D0AE69D05012,Field Nation WiFi Installation,Installation,Installation,Child of bundle,4,65,115,0,4,,0,C853ED59-C02A-4532-B01B-1A95CC411EB4,Put # of Tech’s + Man-Days here The COST is what we will be paying Field Nation for the Install work.,,    Field Nation WiFi Installation,
E1526710-132F-4858-A463-2EFEAF0261C6,7CB8274D-A648-4DD4-9FD8-3830B6A55978,59BB3B3D-C6CC-4933-81C3-F62BB20A3017,Wifi Labor,Installation,Installation,Child of bundle,5,45,115,0,4,,0,C853ED59-C02A-4532-B01B-1A95CC411EB4,,,    Wifi Labor,
E1526710-132F-4858-A463-2EFEAF0261C6,3708F726-4129-4A9E-BB78-B0E71A27BCA7,D8D33ED8-EC0A-40A5-B6C1-603D3A420248,Cat6 Cable Run - Hard cap drywall ceiling,Cable,Equipment,Child of bundle,6,75,100,0,59,,0,C853ED59-C02A-4532-B01B-1A95CC411EB4,,,    Cat6 Cable Run - Hard cap drywall ceiling,
E1526710-132F-4858-A463-2EFEAF0261C6,2731FF7A-90DA-40D4-874D-C64F3AD87507,B690C713-7FB4-4F58-BB61-6DA95090A2DF,Remote Configuration,Installation,Installation,Child of bundle,7,45,125,0,4,,0,C853ED59-C02A-4532-B01B-1A95CC411EB4,,,    Remote Configuration,
E723FFE2-7C13-4B1F-AF13-592981D26E79,F9E8B31C-216B-401A-A44B-AD4CD6CBD37F,261E34D2-4374-4220-978F-D713E80C56B0,Labor & Travel Package,Installation,Installation,Bundle,0,1540,3460,0,1,Includes all travel and per diem expenses.,0,,You can use this to create Labor & Travel packages ,,=== PROPOSAL: E723FFE2-7C13-4B1F-AF13-592981D26E79 ===Labor & Travel Package,
E723FFE2-7C13-4B1F-AF13-592981D26E79,481F04C0-19B9-4E6C-B403-2A91465B1238,59BB3B3D-C6CC-4933-81C3-F62BB20A3017,Wifi Labor,Installation,Installation,Child of bundle,0,40,100,0,32,,0,F9E8B31C-216B-401A-A44B-AD4CD6CBD37F,,,    Wifi Labor,
E723FFE2-7C13-4B1F-AF13-592981D26E79,B6C9CA13-DA38-4EC0-8DC0-F820C17C960C,7DB37957-53D3-4840-A0D5-71F2F2C68593,Food Costs,Travel,Installation,Child of bundle,1,65,65,0,4,,0,F9E8B31C-216B-401A-A44B-AD4CD6CBD37F,,,    Food Costs,
EA64CCEB-083D-463F-AC7A-EC5A46BE575F,7FD2503C-3037-43A6-8AEE-5EE3FB65A724,6D0C68D8-27AA-4CE6-B047-8F91D8F29A1E,xx - HSP Watchdog Support Renewal for ZD 3050,RUCKUS AP Support 6,Support (Annual),Not Bundle Item,0,540,1134,0,1,Expires: 8/21/19 SN: 320833000462,0,,Expires: 8/21/19 SN: 320833000462,,=== PROPOSAL: EA64CCEB-083D-463F-AC7A-EC5A46BE575F ===xx - HSP Watchdog Support Renewal for ZD 3050,
